Submit_ID,Brand,Model_No,Family Name,SoldIn,Country,Sing_or_fam,nom_lamp_power,avg_meas_lum_flux,median_lamp_life,lumen_maintenance,avg_meas_efficacy,inputvolt_min,inputvolt_max,ExpDate,GrandDate,SubmitStatus,Product Class,Availability Status,Product Website,Representative Brand URL,Lamp Light Output (Lumens),Lamp Type,What test standard was used,Price
70832,Sylvania,MR16 35W,MR16 35W,"Australia,Fiji,New Zealand",China,,35,485.6,4002,0.84,13.8,12,12,2019-02-03,,Approved,,Unavailable,,http://www.sla.net.au,480,ELV halogen reflector,AS/NZS 4934.1:2008,102
77022,OSRAM,45860 SP 20W LL,Decostar 51 Long Life 20W,"Australia,Fiji,New Zealand",Germany,Family,20,221,4322,1,11.16,12,12,2021-02-10,,Approved,Class 1,Available,http://www.ledvance.com.au,http://www.ledvance.com.au,221,ELV halogen reflector,AS/NZS 4934.1:2008,147
77022,OSRAM,45860 WFL 20W LL,Decostar 51 Long Life 20W,"Australia,Fiji,New Zealand",Germany,Family,20,221,4322,1,11.16,12,12,2021-02-10,,Approved,Class 1,Available,http://www.ledvance.com.au,http://www.ledvance.com.au,221,ELV halogen reflector,AS/NZS 4934.1:2008,124
77022,OSRAM,Decostar 51 Long Life 20W,Decostar 51 Long Life 20W,"Australia,Fiji,New Zealand",Germany,Family,20,221,4322,1,11.16,12,12,2021-02-10,,Approved,Class 1,Available,http://www.ledvance.com.au,http://www.ledvance.com.au,221,ELV halogen reflector,AS/NZS 4934.1:2008,108
77959,SEARCHLIGHT,G4 12V 10W,G4 12V 10W,"Australia,Fiji,New Zealand",China,,10,132.1,2000,0.895,12.2,12,12,2019-01-16,,Approved,,Unavailable,,,130,ELV halogen non reflector,AS/NZS 4934.1:2008,110
77960,SEARCHLIGHT,G4 12V 20W,G4 12V 20W,"Australia,Fiji,New Zealand",China,,20,259.1,2000,0.846,12.6,12,12,2019-01-29,,Approved,,Unavailable,,,280,ELV halogen non reflector,AS/NZS 4934.1:2008,145
79587,Olsent,A55BHV-53CL,A55XHV-53CL( X=B or T),"Australia,Fiji,New Zealand",China,,53,829,2000,0.93,14.98,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,780,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,112
79587,Olsent,A55THV-53CL,A55XHV-53CL( X=B or T),"Australia,Fiji,New Zealand",China,,53,829,2000,0.93,14.98,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,780,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,141
79587,Olsent,A55XHV-53CL( X=B or T),A55XHV-53CL( X=B or T),"Australia,Fiji,New Zealand",China,,53,829,2000,0.93,14.98,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,780,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,149
79723,Olsent,A55BHV-42CL,A55XHV-42CL( X=B or T),"Australia,Fiji,New Zealand",China,,42,604,2000,0.92,14.18,240,240,2019-03-29,,Approved,,Available,http://www.sengled.com/,,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,111
79723,Olsent,A55THV-42CL,A55XHV-42CL( X=B or T),"Australia,Fiji,New Zealand",China,,42,604,2000,0.92,14.18,240,240,2019-03-29,,Approved,,Available,http://www.sengled.com/,,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,132
79723,Olsent,A55XHV-42CL( X=B or T),A55XHV-42CL( X=B or T),"Australia,Fiji,New Zealand",China,,42,604,2000,0.92,14.18,240,240,2019-03-29,,Approved,,Available,http://www.sengled.com/,,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,130
79726,Olsent,A55BHV-53FR,A55XHV-53FR( X=B or T),"Australia,Fiji,New Zealand",China,,53,864.4,2000,0.88,15.63,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,780,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,118
79726,Olsent,A55THV-53FR,A55XHV-53FR( X=B or T),"Australia,Fiji,New Zealand",China,,53,864.4,2000,0.88,15.63,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,780,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,116
79726,Olsent,A55XHV-53FR( X=B or T),A55XHV-53FR( X=B or T),"Australia,Fiji,New Zealand",China,,53,864.4,2000,0.88,15.63,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,780,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,122
79727,Olsent,A55BHV-42FR,A55XHV-42FR( X=B or T),"Australia,Fiji,New Zealand",China,,42,640.8,2000,0.88,14.77,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,105
79727,Olsent,A55THV-42FR,A55XHV-42FR( X=B or T),"Australia,Fiji,New Zealand",China,,42,640.8,2000,0.88,14.77,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,101
79727,Olsent,A55XHV-42FR( X=B or T),A55XHV-42FR( X=B or T),"Australia,Fiji,New Zealand",China,,42,640.8,2000,0.88,14.77,240,240,2019-03-24,,Approved,,Available,http://www.sengled.com/,,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,128
81675,Olsent,A55BHV-70CL,A55XHV-70CL( X=B or T),"Australia,Fiji,New Zealand",China,,70,1140,2000,0.82,15.78,240,240,2019-06-26,,Approved,,Available,http://www.sengled.com/,,1130,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,130
81675,Olsent,A55THV-70CL,A55XHV-70CL( X=B or T),"Australia,Fiji,New Zealand",China,,70,1140,2000,0.82,15.78,240,240,2019-06-26,,Approved,,Available,http://www.sengled.com/,,1130,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,134
81675,Olsent,A55XHV-70CL( X=B or T),A55XHV-70CL( X=B or T),"Australia,Fiji,New Zealand",China,,70,1140,2000,0.82,15.78,240,240,2019-06-26,,Approved,,Available,http://www.sengled.com/,,1130,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,129
81678,Olsent,MR16/C 35W,MR16/C 35W,"Australia,Fiji,New Zealand",China,,35,482,2000,0.82,13.6,12,12,2019-06-13,,Approved,,Available,http://www.sengled.com/,,462,ELV halogen reflector,AS/NZS 4934.1:2008,117
81849,Olsent,A55BHV-70FR,A55XHV-70FR( X=B or T),"Australia,Fiji,New Zealand",China,,70,1132,2000,0.82,15.72,240,240,2019-06-26,,Approved,,Available,http://www.sengled.com/,,1090,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,133
81849,Olsent,A55THV-70FR,A55XHV-70FR( X=B or T),"Australia,Fiji,New Zealand",China,,70,1132,2000,0.82,15.72,240,240,2019-06-26,,Approved,,Available,http://www.sengled.com/,,1090,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,125
81849,Olsent,A55XHV-70FR( X=B or T),A55XHV-70FR( X=B or T),"Australia,Fiji,New Zealand",China,,70,1132,2000,0.82,15.72,240,240,2019-06-26,,Approved,,Available,http://www.sengled.com/,,1090,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,122
85659,UBL,28W Tungsten Halogen,UBL Halogen Lamps,"Australia,New Zealand",China,,28,368.55,2500,0.9063,12.86,220,240,2019-11-19,,Approved,,Available,,http://unclebills.com.au/,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,123
85659,UBL,UBL Halogen Lamps,UBL Halogen Lamps,"Australia,New Zealand",China,,28,368.55,2500,0.9063,12.86,220,240,2019-11-19,,Approved,,Available,,http://unclebills.com.au/,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,133
85843,UBL,42 W Tungsten Halogen,UBL Halogen Lamps,"Australia,New Zealand",China,,42,608.6,2500,0.9011,14.06,220,240,2019-11-19,,Approved,,Available,,http://unclebills.com.au/,630,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,121
85843,UBL,UBL Halogen Lamps,UBL Halogen Lamps,"Australia,New Zealand",China,,42,608.6,2500,0.9011,14.06,220,240,2019-11-19,,Approved,,Available,,http://unclebills.com.au/,630,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,141
85846,UBL,70W Tungsten Halogen,UBL Halogen Lamps,"Australia,New Zealand",China,,70,1177.6,2500,0.8897,16.17,220,240,2019-11-19,,Approved,,Available,,http://unclebills.com.au/,1170,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,116
85846,UBL,UBL Halogen Lamps,UBL Halogen Lamps,"Australia,New Zealand",China,,70,1177.6,2500,0.8897,16.17,220,240,2019-11-19,,Approved,,Available,,http://unclebills.com.au/,1170,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,114
86021,Sylvania,21697,MR16 SUPERIA ECOPLUS 20W,"Australia,New Zealand",Belgium,,20,397,3979,0.919,19.43,12,12,2020-02-23,,Approved,,Available,http://www.havells-sylvania.com/,,400,ELV halogen reflector,AS/NZS 4934.1:2008,106
86021,Sylvania,21698,MR16 SUPERIA ECOPLUS 20W,"Australia,New Zealand",Belgium,,20,397,3979,0.919,19.43,12,12,2020-02-23,,Approved,,Available,http://www.havells-sylvania.com/,,400,ELV halogen reflector,AS/NZS 4934.1:2008,121
86021,Sylvania,MR16 SUPERIA ECOPLUS 20W,MR16 SUPERIA ECOPLUS 20W,"Australia,New Zealand",Belgium,,20,397,3979,0.919,19.43,12,12,2020-02-23,,Approved,,Available,http://www.havells-sylvania.com/,,400,ELV halogen reflector,AS/NZS 4934.1:2008,132
86023,Sylvania,21699,MR16 SUPERIA ECOPLUS 35W,"Australia,New Zealand",Belgium,,35,848,4462,0.876,22.23,12,12,2020-03-05,,Approved,,Available,http://www.havells-sylvania.com/,,850,ELV halogen reflector,AS/NZS 4934.1:2008,127
86023,Sylvania,21701,MR16 SUPERIA ECOPLUS 35W,"Australia,New Zealand",Belgium,,35,848,4462,0.876,22.23,12,12,2020-03-05,,Approved,,Available,http://www.havells-sylvania.com/,,850,ELV halogen reflector,AS/NZS 4934.1:2008,147
86023,Sylvania,MR16 SUPERIA ECOPLUS 35W,MR16 SUPERIA ECOPLUS 35W,"Australia,New Zealand",Belgium,,35,848,4462,0.876,22.23,12,12,2020-03-05,,Approved,,Available,http://www.havells-sylvania.com/,,850,ELV halogen reflector,AS/NZS 4934.1:2008,145
88850,Olsent,B35AHV-28CL ,"B35XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,382,2000,0.938,13.17,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,126
88850,Olsent,B35BHV-28CL ,"B35XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,382,2000,0.938,13.17,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,121
88850,Olsent,B35SHV-28CL ,"B35XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,382,2000,0.938,13.17,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,134
88850,Olsent,B35THV-28CL ,"B35XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,382,2000,0.938,13.17,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,124
88850,Olsent,"B35XHV-28CL ( X=S, A, T,B)","B35XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,382,2000,0.938,13.17,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,100
88853,Olsent,P45AHV-28CL ,"P45XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,371,2000,0.943,12.79,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,125
88853,Olsent,P45BHV-28CL ,"P45XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,371,2000,0.943,12.79,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,108
88853,Olsent,P45SHV-28CL ,"P45XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,371,2000,0.943,12.79,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,128
88853,Olsent,P45THV-28CL ,"P45XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,371,2000,0.943,12.79,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,104
88853,Olsent,"P45XHV-28CL ( X=S, A, T,B)","P45XHV-28CL ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,371,2000,0.943,12.79,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,138
88854,Olsent,B35AHV-28FR,"B35XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,372,2000,0.88,12.95,240,240,2020-04-07,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,141
88854,Olsent,B35BHV-28FR,"B35XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,372,2000,0.88,12.95,240,240,2020-04-07,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,105
88854,Olsent,B35SHV-28FR,"B35XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,372,2000,0.88,12.95,240,240,2020-04-07,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,123
88854,Olsent,B35THV-28FR ,"B35XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,372,2000,0.88,12.95,240,240,2020-04-07,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,119
88854,Olsent,"B35XHV-28FR ( X=S, A, T,B)","B35XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,372,2000,0.88,12.95,240,240,2020-04-07,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,136
88855,Olsent,P45AHV-28FR,"P45XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,392,2000,0.87,13.49,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,149
88855,Olsent,P45BHV-28FR,"P45XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,392,2000,0.87,13.49,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,133
88855,Olsent,P45SHV-28FR,"P45XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,392,2000,0.87,13.49,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,108
88855,Olsent,P45THV-28FR ,"P45XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,392,2000,0.87,13.49,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,110
88855,Olsent,"P45XHV-28FR ( X=S, A, T,B)","P45XHV-28FR ( X=S, A, T,B)","Australia,Fiji,New Zealand",China,,28,392,2000,0.87,13.49,240,240,2020-04-08,,Approved,,Available,http://www.sengled.com/,,350,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,123
93324,RADIUM,Halogen MEGA IRC 35W,Halogen MEGA IRC 35W,"Australia,Fiji,New Zealand",Germany,,35,777,3309,1,20.1,11,12,2020-09-21,,Approved,,Available,http://www.ledvance.com.au,,462,ELV halogen reflector,AS/NZS 4934.1:2008,137
93324,RADIUM,RJLS 35W/12/IRC/FL,Halogen MEGA IRC 35W,"Australia,Fiji,New Zealand",Germany,,35,777,3309,1,20.1,11,12,2020-09-21,,Approved,,Available,http://www.ledvance.com.au,,462,ELV halogen reflector,AS/NZS 4934.1:2008,121
93324,RADIUM,RJLS 35W/12/IRC/SP,Halogen MEGA IRC 35W,"Australia,Fiji,New Zealand",Germany,,35,777,3309,1,20.1,11,12,2020-09-21,,Approved,,Available,http://www.ledvance.com.au,,462,ELV halogen reflector,AS/NZS 4934.1:2008,144
93324,RADIUM,RJLS 35W/12/IRC/VWFL,Halogen MEGA IRC 35W,"Australia,Fiji,New Zealand",Germany,,35,777,3309,1,20.1,11,12,2020-09-21,,Approved,,Available,http://www.ledvance.com.au,,462,ELV halogen reflector,AS/NZS 4934.1:2008,130
93324,RADIUM,RJLS 35W/12/IRC/WFL,Halogen MEGA IRC 35W,"Australia,Fiji,New Zealand",Germany,,35,777,3309,1,20.1,11,12,2020-09-21,,Approved,,Available,http://www.ledvance.com.au,,462,ELV halogen reflector,AS/NZS 4934.1:2008,123
93694,Brilliant Lighting,19102,Officework,Australia,China,,42,635.85,2000,0.86,14.35,240,240,2020-10-28,,Approved,,Available,,http://www.blinklighting.com.au,640,GLS tungsten filament,AS/NZS 4934.1:2008,106
93694,Brilliant Lighting,19104,Officework,Australia,China,,42,635.85,2000,0.86,14.35,240,240,2020-10-28,,Approved,,Available,,http://www.blinklighting.com.au,640,GLS tungsten filament,AS/NZS 4934.1:2008,110
93694,Brilliant Lighting,19107,Officework,Australia,China,,42,635.85,2000,0.86,14.35,240,240,2020-10-28,,Approved,,Available,,http://www.blinklighting.com.au,640,GLS tungsten filament,AS/NZS 4934.1:2008,147
93694,Brilliant Lighting,19108,Officework,Australia,China,,42,635.85,2000,0.86,14.35,240,240,2020-10-28,,Approved,,Available,,http://www.blinklighting.com.au,640,GLS tungsten filament,AS/NZS 4934.1:2008,121
93694,Brilliant Lighting,Officework,Officework,Australia,China,,42,635.85,2000,0.86,14.35,240,240,2020-10-28,,Approved,,Available,,http://www.blinklighting.com.au,640,GLS tungsten filament,AS/NZS 4934.1:2008,137
93740,Housewares,HWGLSC-53,HWGLSC-53,Australia,China,,53,804.5,2000,0.91,15,230,250,2020-10-12,,Approved,,Available,,,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,109
93740,Housewares,HWGLSCBC-53,HWGLSC-53,Australia,China,,53,804.5,2000,0.91,15,230,250,2020-10-12,,Approved,,Available,,,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,134
93740,Housewares,HWGLSCES-53,HWGLSC-53,Australia,China,,53,804.5,2000,0.91,15,230,250,2020-10-12,,Approved,,Available,,,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,119
93741,Housewares,HWGLSC-72,HWGLSC-72,Australia,China,,72,1155.1,2000,0.906,15.8,230,250,2020-10-13,,Approved,,Available,,,1100,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,139
93741,Housewares,HWGLSCBC-72,HWGLSC-72,Australia,China,,72,1155.1,2000,0.906,15.8,230,250,2020-10-13,,Approved,,Available,,,1100,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,110
93741,Housewares,HWGLSCES-72,HWGLSC-72,Australia,China,,72,1155.1,2000,0.906,15.8,230,250,2020-10-13,,Approved,,Available,,,1100,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,111
93742,Housewares,HWGLSP-28,HWGLSP-28,Australia,China,,28,357.7,2000,0.861,12.7,230,250,2020-10-12,,Approved,,Available,,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,108
93742,Housewares,HWGLSPBC-28,HWGLSP-28,Australia,China,,28,357.7,2000,0.861,12.7,230,250,2020-10-12,,Approved,,Available,,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,138
93742,Housewares,HWGLSPES-28,HWGLSP-28,Australia,China,,28,357.7,2000,0.861,12.7,230,250,2020-10-12,,Approved,,Available,,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,130
93743,Housewares,HWGLSP-42,HWGLSP-42,Australia,China,,42,606.7,2000,0.851,14.2,230,250,2020-10-12,,Approved,,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,103
93743,Housewares,HWGLSPBC-42,HWGLSP-42,Australia,China,,42,606.7,2000,0.851,14.2,230,250,2020-10-12,,Approved,,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,119
93743,Housewares,HWGLSPES-42,HWGLSP-42,Australia,China,,42,606.7,2000,0.851,14.2,230,250,2020-10-12,,Approved,,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,110
93745,Housewares,HWGLSP-53,HWGLSP-53,Australia,China,,53,797.7,2000,0.911,14.9,230,250,2020-10-08,,Approved,,Available,,,750,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,143
93745,Housewares,HWGLSPBC-53,HWGLSP-53,Australia,China,,53,797.7,2000,0.911,14.9,230,250,2020-10-08,,Approved,,Available,,,750,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,126
93745,Housewares,HWGLSPES-53,HWGLSP-53,Australia,China,,53,797.7,2000,0.911,14.9,230,250,2020-10-08,,Approved,,Available,,,750,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,118
93746,Housewares,HWGLSP-72,HWGLSP-72,Australia,China,,72,1154.9,2000,0.904,15.8,230,250,2020-10-12,,Approved,,Available,,,1100,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,130
93746,Housewares,HWGLSPBC-72,HWGLSP-72,Australia,China,,72,1154.9,2000,0.904,15.8,230,250,2020-10-12,,Approved,,Available,,,1100,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,117
93746,Housewares,HWGLSPES-72,HWGLSP-72,Australia,China,,72,1154.9,2000,0.904,15.8,230,250,2020-10-12,,Approved,,Available,,,1100,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,129
93749,MIRABELLA,MR16HW 35W 60D,,Australia,China,Single,35,479,2000,0.95,13.61,12,12,2021-01-08,,Approved,,Available,,http://www.mirabella.com.au,470,ELV halogen reflector,AS/NZS 4934.1:2008,117
93893,Brilliant Lighting,19099,A55,Australia,China,,28,390.85,2000,0.86,13.1,240,240,2020-10-13,,Approved,,Available,,http://www.blinklighting.com.au,380,GLS tungsten filament,AS/NZS 4934.1:2008,137
93893,Brilliant Lighting,19100,A55,Australia,China,,28,390.85,2000,0.86,13.1,240,240,2020-10-13,,Approved,,Available,,http://www.blinklighting.com.au,380,GLS tungsten filament,AS/NZS 4934.1:2008,138
93893,Brilliant Lighting,19101,A55,Australia,China,,28,390.85,2000,0.86,13.1,240,240,2020-10-13,,Approved,,Available,,http://www.blinklighting.com.au,380,GLS tungsten filament,AS/NZS 4934.1:2008,117
93893,Brilliant Lighting,A55,A55,Australia,China,,28,390.85,2000,0.86,13.1,240,240,2020-10-13,,Approved,,Available,,http://www.blinklighting.com.au,380,GLS tungsten filament,AS/NZS 4934.1:2008,109
93899,Brilliant Lighting,19117,G45,Australia,China,,28,389.85,2000,0.86,13.07,240,240,2020-10-14,,Approved,,Available,,http://www.blinklighting.com.au,390,GLS tungsten filament,AS/NZS 4934.1:2008,129
93899,Brilliant Lighting,19118,G45,Australia,China,,28,389.85,2000,0.86,13.07,240,240,2020-10-14,,Approved,,Available,,http://www.blinklighting.com.au,390,GLS tungsten filament,AS/NZS 4934.1:2008,118
93899,Brilliant Lighting,19119,G45,Australia,China,,28,389.85,2000,0.86,13.07,240,240,2020-10-14,,Approved,,Available,,http://www.blinklighting.com.au,390,GLS tungsten filament,AS/NZS 4934.1:2008,118
93899,Brilliant Lighting,G45,G45,Australia,China,,28,389.85,2000,0.86,13.07,240,240,2020-10-14,,Approved,,Available,,http://www.blinklighting.com.au,390,GLS tungsten filament,AS/NZS 4934.1:2008,102
93905,Brilliant Lighting,19120,c35,Australia,China,,28,386.85,2000,0.87,13.01,240,240,2020-10-13,,Approved,,Available,,http://www.blinklighting.com.au,375,GLS tungsten filament,AS/NZS 4934.1:2008,140
93905,Brilliant Lighting,19123,c35,Australia,China,,28,386.85,2000,0.87,13.01,240,240,2020-10-13,,Approved,,Available,,http://www.blinklighting.com.au,375,GLS tungsten filament,AS/NZS 4934.1:2008,131
93905,Brilliant Lighting,19124,c35,Australia,China,,28,386.85,2000,0.87,13.01,240,240,2020-10-13,,Approved,,Available,,http://www.blinklighting.com.au,375,GLS tungsten filament,AS/NZS 4934.1:2008,120
93905,Brilliant Lighting,c35,c35,Australia,China,,28,386.85,2000,0.87,13.01,240,240,2020-10-13,,Approved,,Available,,http://www.blinklighting.com.au,375,GLS tungsten filament,AS/NZS 4934.1:2008,126
94190,Sylvania,217330,XECO 12V 35W,"Australia,New Zealand",Belgium,,35,518.89,2000,0.9,14.83,12,12,2020-11-09,,Approved,,Available,http://www.havells-sylvania.com/,,540,ELV halogen reflector,AS/NZS 4934.1:2008,117
94190,Sylvania,217340,XECO 12V 35W,"Australia,New Zealand",Belgium,,35,518.89,2000,0.9,14.83,12,12,2020-11-09,,Approved,,Available,http://www.havells-sylvania.com/,,540,ELV halogen reflector,AS/NZS 4934.1:2008,102
94190,Sylvania,XECO 12V 35W,XECO 12V 35W,"Australia,New Zealand",Belgium,,35,518.89,2000,0.9,14.83,12,12,2020-11-09,,Approved,,Available,http://www.havells-sylvania.com/,,540,ELV halogen reflector,AS/NZS 4934.1:2008,136
94397,Brilliant Lighting,19187,42W Globes,Australia,China,,42,635.85,2000,0.86,14.35,240,240,2020-11-10,,Approved,,Available,,http://www.blinklighting.com.au,640,GLS tungsten filament,AS/NZS 4934.1:2008,115
94397,Brilliant Lighting,19188,42W Globes,Australia,China,,42,635.85,2000,0.86,14.35,240,240,2020-11-10,,Approved,,Available,,http://www.blinklighting.com.au,640,GLS tungsten filament,AS/NZS 4934.1:2008,132
94397,Brilliant Lighting,42W Globes,42W Globes,Australia,China,,42,635.85,2000,0.86,14.35,240,240,2020-11-10,,Approved,,Available,,http://www.blinklighting.com.au,640,GLS tungsten filament,AS/NZS 4934.1:2008,102
95461,Olsent,A55BHV-28CL,Olsent 28CL Series,"Australia,Fiji,New Zealand",China,,29,377,2000,0.931,12.97,240,240,2020-12-18,,Approved,Class 1,Available,http://www.sengled.com/,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,149
95461,Olsent,A55THV-28CL,Olsent 28CL Series,"Australia,Fiji,New Zealand",China,,29,377,2000,0.931,12.97,240,240,2020-12-18,,Approved,Class 1,Available,http://www.sengled.com/,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,127
95461,Olsent,Olsent 28CL Series,Olsent 28CL Series,"Australia,Fiji,New Zealand",China,,29,377,2000,0.931,12.97,240,240,2020-12-18,,Approved,Class 1,Available,http://www.sengled.com/,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,126
95477,Olsent,A55BHV-28FR,Olsent 28FR Series,"Australia,Fiji,New Zealand",China,,29,372,2000,0.88,12.94,240,240,2020-12-15,,Approved,Class 1,Available,http://www.sengled.com/,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,136
